Kapitel,Name,Sentiment
kapitel_10,Caesar,-0.5
kapitel_10,Caesar,-0.5
kapitel_10,Caesar,0.5
kapitel_10,Caesar,0.5
kapitel_10,Caesar,1.0
kapitel_10,Caesar,0.0
kapitel_10,Caesar,0.5
kapitel_10,Caesar,-1.0
kapitel_10,Caesar,-0.5
kapitel_10,Caesar,-0.5
kapitel_10,Caesar,0.5
kapitel_10,Caesar,-1.0
kapitel_10,Caesar,-0.5
kapitel_10,Caesar,0.5
kapitel_10,Caesar,0.5
kapitel_10,Caesar,1.0
kapitel_10,Caesar,-1.0
kapitel_10,Caesar,-1.0
kapitel_10,Caesar,1.0
kapitel_10,Sertorius,0.0
kapitel_10,Sertorius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,1.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,1.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,1.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,1.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,1.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,1.0
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,1.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-1.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,-0.5
kapitel_10,Pompeius,0.0
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,0.5
kapitel_10,Pompeius,1.0
kapitel_10,Crassus,-0.5
kapitel_10,Crassus,0.5
kapitel_10,Crassus,0.5
kapitel_10,Crassus,-0.5
kapitel_10,Cato,0.5
kapitel_10,Cato,-1.0
kapitel_10,Cato,0.5
kapitel_10,Cato,0.5
kapitel_10,Cato,0.0
kapitel_10,Cato,-0.5
kapitel_10,Cato,1.0
kapitel_10,Cato,-1.0
kapitel_10,Cato,1.0
kapitel_10,Cato,-0.5
kapitel_10,Cato,0.0
kapitel_10,Cato,0.0
kapitel_10,Cato,-0.5
kapitel_10,Cato,-0.5
kapitel_10,Cato,0.0
kapitel_10,Cato,-0.5
kapitel_10,Cato,0.0
kapitel_10,Cato,-0.5
kapitel_10,Cato,-0.5
kapitel_10,Cato,0.5
kapitel_10,Cato,1.0
kapitel_10,Cato,0.0
kapitel_10,Cato,-0.5
kapitel_10,Cato,0.5
kapitel_10,Cato,-0.5
kapitel_10,Cato,0.5
kapitel_10,Cato,0.5
kapitel_10,Cato,0.5
kapitel_10,Cato,0.5
kapitel_10,Cato,-0.5
kapitel_10,Cato,0.0
kapitel_10,Cato,-0.5
kapitel_10,Cato,-1.0
kapitel_10,Cato,-0.5
kapitel_10,Cato,-1.0
kapitel_10,Cato,-1.0
kapitel_10,Cato,1.0
kapitel_10,Cicero,0.0
kapitel_10,Cicero,0.0
kapitel_10,Cicero,0.5
kapitel_10,Cicero,-0.5
kapitel_10,Cicero,0.0
kapitel_10,Cicero,-0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,1.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.5
kapitel_11,Caesar,-0.5
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,0.0
kapitel_11,Caesar,-1.0
kapitel_11,Sertorius,-0.5
kapitel_11,Sertorius,-0.5
kapitel_11,Sertorius,-0.5
kapitel_11,Pompeius,-1.0
kapitel_11,Pompeius,0.5
kapitel_11,Pompeius,-1.0
kapitel_11,Pompeius,0.5
kapitel_11,Pompeius,-0.5
kapitel_11,Pompeius,-0.5
kapitel_11,Pompeius,-0.5
kapitel_11,Pompeius,-1.0
kapitel_11,Pompeius,-1.0
kapitel_11,Pompeius,-1.0
kapitel_11,Pompeius,-1.0
kapitel_11,Pompeius,-1.0
kapitel_11,Pompeius,-0.5
kapitel_11,Pompeius,-0.5
kapitel_11,Pompeius,0.0
kapitel_11,Crassus,-1.0
kapitel_11,Crassus,-1.0
kapitel_11,Cato,-1.0
kapitel_11,Cato,-1.0
kapitel_11,Cato,-1.0
kapitel_11,Cato,-0.5
kapitel_11,Cato,-1.0
kapitel_11,Cato,0.0
kapitel_11,Cato,0.5
kapitel_11,Cato,0.5
kapitel_11,Cato,-0.5
kapitel_11,Cicero,1.0
kapitel_11,Cicero,1.0
kapitel_11,Cicero,-1.0
kapitel_11,Cicero,0.5
kapitel_12,Caesar,0.0
kapitel_12,Caesar,0.5
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,1.0
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,1.0
kapitel_12,Caesar,0.0
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,0.0
kapitel_12,Caesar,0.5
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,-1.0
kapitel_12,Caesar,0.0
kapitel_12,Caesar,1.0
kapitel_12,Caesar,0.0
kapitel_12,Caesar,1.0
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,0.5
kapitel_12,Caesar,-1.0
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,1.0
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,0.0
kapitel_12,Caesar,0.5
kapitel_12,Caesar,0.5
kapitel_12,Caesar,0.5
kapitel_12,Caesar,0.0
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,0.5
kapitel_12,Caesar,0.5
kapitel_12,Caesar,-0.5
kapitel_12,Caesar,0.0
kapitel_12,Pompeius,-0.5
kapitel_12,Pompeius,-0.5
kapitel_12,Pompeius,1.0
kapitel_12,Crassus,0.5
kapitel_12,Crassus,0.5
kapitel_12,Cato,-0.5
kapitel_12,Cato,0.5
kapitel_12,Cato,0.5
kapitel_12,Cato,-0.5
kapitel_12,Cato,0.5
kapitel_12,Cato,0.5
kapitel_12,Cato,-0.5
kapitel_12,Cato,0.5
kapitel_12,Cato,-0.5
kapitel_12,Cicero,-1.0
kapitel_12,Cicero,0.5
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,0.5
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,1.0
kapitel_12,Cicero,0.0
kapitel_12,Cicero,0.0
kapitel_12,Cicero,0.0
kapitel_12,Cicero,1.0
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,0.0
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,-1.0
kapitel_12,Cicero,0.5
kapitel_12,Cicero,0.5
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,0.5
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,-1.0
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,0.5
kapitel_12,Cicero,0.0
kapitel_12,Cicero,1.0
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,-1.0
kapitel_12,Cicero,-1.0
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,0.5
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,0.0
kapitel_12,Cicero,1.0
kapitel_12,Cicero,0.5
kapitel_12,Cicero,0.5
kapitel_12,Cicero,0.5
kapitel_12,Cicero,1.0
kapitel_12,Cicero,-0.5
kapitel_12,Cicero,-0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,0.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,0.0
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.5
kapitel_13,Caesar,-1.0
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,-0.5
kapitel_13,Caesar,0.0
kapitel_13,Sertorius,0.0
kapitel_13,Pompeius,-0.5
kapitel_13,Pompeius,-1.0
kapitel_13,Pompeius,0.5
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,-1.0
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,0.5
kapitel_13,Pompeius,0.5
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,-1.0
kapitel_13,Pompeius,-0.5
kapitel_13,Pompeius,-0.5
kapitel_13,Pompeius,-0.5
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,-0.5
kapitel_13,Pompeius,0.5
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,0.0
kapitel_13,Pompeius,-0.5
kapitel_13,Pompeius,0.0
kapitel_13,Crassus,0.5
kapitel_13,Crassus,0.5
kapitel_13,Crassus,0.0
kapitel_13,Crassus,0.0
kapitel_13,Crassus,-0.5
kapitel_13,Crassus,0.0
kapitel_13,Crassus,0.5
kapitel_13,Cato,-0.5
kapitel_13,Cato,0.0
kapitel_13,Cato,0.0
kapitel_13,Cato,0.0
kapitel_13,Cicero,-0.5
kapitel_13,Cicero,-1.0
kapitel_13,Cicero,-1.0
kapitel_13,Cicero,-1.0
kapitel_13,Cicero,-0.5
kapitel_13,Cicero,0.0
kapitel_13,Cicero,0.5
kapitel_13,Cicero,-0.5
kapitel_13,Cicero,0.0
kapitel_13,Cicero,0.0
kapitel_13,Cicero,0.0
kapitel_13,Cicero,-1.0
kapitel_13,Cicero,0.0
kapitel_13,Cicero,-1.0
kapitel_13,Cicero,-0.5
kapitel_13,Cicero,0.0
kapitel_13,Cicero,0.5
kapitel_13,Cicero,0.5
kapitel_13,Cicero,0.0
kapitel_13,Cicero,-0.5
kapitel_13,Cicero,0.0
kapitel_13,Cicero,0.0
kapitel_13,Cicero,-1.0
kapitel_13,Cicero,-1.0
kapitel_13,Cicero,0.0
kapitel_13,Cicero,-1.0
kapitel_13,Cicero,0.0
kapitel_13,Cicero,-0.5
kapitel_13,Cicero,-0.5
kapitel_13,Cicero,1.0
